Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/16/2021,04023,11,Santa Cruz County,AZ,98.7,13571,29.2,,,13571,35.3,13569,39.8,6271,73,8808,18.9,,,,,8808,22.9,8808,25.8,3782,44,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/16/2021,04017,11,Navajo County,AZ,98.7,39138,35.3,,,39136,42.6,38031,46.5,13648,65.5,25901,23.4,,,,,25901,28.2,25499,31.2,9123,43.8,,,,,,,,,,,,,,,,,D,13,,,13,14,14,Non-metro,5,,,5,6,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/16/2021,04007,11,Gila County,AZ,98.7,16118,29.8,,,16116,34.4,16070,37.1,8579,54.1,9903,18.3,,,,,9902,21.1,9867,22.8,5372,33.9,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/15/2021,04017,11,Navajo County,AZ,98.7,38867,35,,,38865,42.3,37774,46.2,13586,65.2,25081,22.6,,,,,25081,27.3,24688,30.2,9000,43.2,,,,,,,,,,,,,,,,,D,13,,,13,14,14,Non-metro,5,,,5,6,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/15/2021,04005,11,Coconino County,AZ,98.7,60294,42,,,60291,48.4,59387,51.8,17912,96,35371,24.7,,,,,35371,28.4,34795,30.3,12543,67.2,,,,,,,,,,,,,,,,,C,9,,,9,10,11,Metro,1,,,1,2,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/15/2021,04003,11,Cochise County,AZ,98.7,27693,22,,,27693,25.6,27686,28,16467,56.6,15173,12,,,,,15173,14,15170,15.3,8881,30.5,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Metro,1,,,1,1,2,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/15/2021,04025,11,Yavapai County,AZ,98.7,56402,24,,,56396,26.7,56388,28.5,38745,50.7,35582,15.1,,,,,35582,16.9,35581,18,24729,32.4,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/15/2021,04011,11,Greenlee County,AZ,98.7,2588,27.2,,,2588,33.4,2587,37.3,808,62.3,1983,20.9,,,,,1983,25.6,1983,28.6,666,51.3,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Non-metro,5,,,5,5,7,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/15/2021,04013,11,Maricopa County,AZ,98.7,899723,20.1,,,899668,23.7,898494,26.2,442857,63.6,510340,11.4,,,,,510328,13.4,509868,14.9,264296,38,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/15/2021,04027,11,Yuma County,AZ,98.7,39408,18.4,,,39407,22.2,39401,24.6,20276,49.1,22218,10.4,,,,,22218,12.5,22217,13.9,11468,27.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/15/2021,04023,11,Santa Cruz County,AZ,98.7,13173,28.3,,,13173,34.3,13171,38.6,6104,71.1,8457,18.2,,,,,8457,22,8457,24.8,3632,42.3,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/15/2021,04007,11,Gila County,AZ,98.7,15959,29.5,,,15957,34,15914,36.7,8517,53.7,9614,17.8,,,,,9613,20.5,9578,22.1,5228,32.9,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/15/2021,04001,11,Apache County,AZ,98.7,33265,46.3,,,33257,56,31897,60.8,8708,76.8,23669,32.9,,,,,23666,39.9,23255,44.3,7168,63.2,,,,,,,,,,,,,,,,,D,14,,,14,15,15,Non-metro,6,,,6,7,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/15/2021,04021,11,Pinal County,AZ,98.7,88874,19.2,,,88864,22.4,88817,24.6,52330,54.2,47998,10.4,,,,,47997,12.1,47977,13.3,28285,29.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/15/2021,04009,11,Graham County,AZ,98.7,6846,17.6,,,6846,21.4,6846,24,3413,62.7,4413,11.4,,,,,4413,13.8,4413,15.5,2525,46.4,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/15/2021,04012,11,La Paz County,AZ,98.7,5115,24.2,,,5115,27.2,5114,29.1,3383,40.3,2821,13.4,,,,,2821,15,2821,16,2032,24.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/15/2021,UNK,11,Unknown County,AZ,98.7,29652,0,,,29647,0,29500,0,13217,0,12188,0,,,,,12188,0,12136,0,5213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,04019,11,Pima County,AZ,98.7,259682,24.8,,,259652,28.7,259540,31.2,140797,66.2,151096,14.4,,,,,151094,16.7,151053,18.2,74317,35,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Metro,1,,,1,1,2,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/15/2021,04015,11,Mohave County,AZ,98.7,31757,15,,,31755,16.8,31752,18,22658,34.4,14852,7,,,,,14851,7.8,14851,8.4,10054,15.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/14/2021,04011,11,Greenlee County,AZ,98.7,2586,27.2,,,2586,33.4,2585,37.3,807,62.2,1980,20.8,,,,,1980,25.5,1980,28.6,663,51.1,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Non-metro,5,,,5,5,7,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/14/2021,04007,11,Gila County,AZ,98.7,15884,29.4,,,15882,33.9,15839,36.5,8481,53.4,9070,16.8,,,,,9069,19.3,9034,20.8,4823,30.4,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/14/2021,04021,11,Pinal County,AZ,98.7,87386,18.9,,,87377,22.1,87332,24.2,51846,53.7,46416,10,,,,,46415,11.7,46398,12.9,27212,28.2,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/14/2021,04027,11,Yuma County,AZ,98.7,38830,18.2,,,38829,21.8,38823,24.2,20100,48.7,21234,9.9,,,,,21234,11.9,21233,13.3,10667,25.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/14/2021,04019,11,Pima County,AZ,98.7,255575,24.4,,,255545,28.2,255445,30.7,139130,65.5,146840,14,,,,,146838,16.2,146798,17.6,71568,33.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Metro,1,,,1,1,2,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/14/2021,04017,11,Navajo County,AZ,98.7,38771,35,,,38769,42.2,37684,46.1,13568,65.1,24891,22.4,,,,,24891,27.1,24499,29.9,8954,43,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/14/2021,04015,11,Mohave County,AZ,98.7,31256,14.7,,,31254,16.5,31251,17.7,22307,33.8,14676,6.9,,,,,14675,7.7,14675,8.3,9902,15,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/14/2021,04012,11,La Paz County,AZ,98.7,5097,24.1,,,5097,27.1,5096,29,3376,40.2,2793,13.2,,,,,2793,14.9,2793,15.9,2018,24,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/14/2021,04013,11,Maricopa County,AZ,98.7,883083,19.7,,,883029,23.2,881889,25.7,438820,63,500183,11.2,,,,,500171,13.2,499729,14.6,258479,37.1,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/14/2021,04001,11,Apache County,AZ,98.7,33181,46.2,,,33173,55.9,31843,60.7,8699,76.8,22967,31.9,,,,,22964,38.7,22562,43,7103,62.7,,,,,,,,,,,,,,,,,D,14,,,14,15,15,Non-metro,6,,,6,7,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/14/2021,04025,11,Yavapai County,AZ,98.7,55580,23.6,,,55574,26.3,55566,28.1,38207,50,34684,14.8,,,,,34684,16.4,34683,17.5,24035,31.4,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/14/2021,UNK,11,Unknown County,AZ,98.7,29285,0,,,29280,0,29133,0,13072,0,11555,0,,,,,11555,0,11509,0,4850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,04023,11,Santa Cruz County,AZ,98.7,13084,28.1,,,13084,34,13082,38.3,6083,70.8,8046,17.3,,,,,8046,20.9,8046,23.6,3571,41.6,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/14/2021,04005,11,Coconino County,AZ,98.7,60079,41.9,,,60076,48.2,59173,51.6,17858,95.7,35116,24.5,,,,,35116,28.2,34540,30.1,12436,66.6,,,,,,,,,,,,,,,,,C,9,,,9,10,11,Metro,1,,,1,2,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/14/2021,04009,11,Graham County,AZ,98.7,6791,17.5,,,6791,21.3,6791,23.8,3402,62.5,4312,11.1,,,,,4312,13.5,4312,15.1,2431,44.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/14/2021,04003,11,Cochise County,AZ,98.7,27334,21.7,,,27334,25.3,27328,27.6,16329,56.1,14709,11.7,,,,,14709,13.6,14706,14.9,8635,29.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/13/2021,04027,10,Yuma County,AZ,98.7,37483,17.5,,,37482,21.1,37476,23.4,19634,47.5,19837,9.3,,,,,19837,11.2,19836,12.4,9625,23.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/13/2021,04012,10,La Paz County,AZ,98.7,4810,22.8,,,4810,25.6,4809,27.3,3184,37.9,2767,13.1,,,,,2767,14.7,2767,15.7,2003,23.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/13/2021,04023,10,Santa Cruz County,AZ,98.7,12837,27.6,,,12837,33.4,12835,37.6,5995,69.8,7606,16.4,,,,,7606,19.8,7606,22.3,3508,40.8,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/13/2021,04021,10,Pinal County,AZ,98.7,84887,18.3,,,84878,21.4,84838,23.5,50791,52.6,44573,9.6,,,,,44572,11.3,44558,12.4,25964,26.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/13/2021,04007,10,Gila County,AZ,98.7,15781,29.2,,,15779,33.7,15736,36.3,8432,53.1,8679,16.1,,,,,8678,18.5,8644,19.9,4514,28.4,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/13/2021,04025,10,Yavapai County,AZ,98.7,54391,23.1,,,54385,25.8,54377,27.5,37595,49.2,33721,14.3,,,,,33721,16,33720,17.1,23350,30.5,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/13/2021,04005,10,Coconino County,AZ,98.7,58011,40.4,,,58008,46.6,57123,49.8,16871,90.4,32665,22.8,,,,,32665,26.2,32095,28,11852,63.5,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/13/2021,UNK,10,Unknown County,AZ,98.7,28930,0,,,28925,0,28779,0,12946,0,11184,0,,,,,11184,0,11142,0,4656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,04011,10,Greenlee County,AZ,98.7,2553,26.9,,,2553,32.9,2553,36.8,801,61.8,1903,20,,,,,1903,24.5,1903,27.5,655,50.5,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Non-metro,5,,,5,5,7,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/13/2021,04001,10,Apache County,AZ,98.7,32965,45.9,,,32957,55.5,31627,60.3,8617,76,22024,30.6,,,,,22021,37.1,21632,41.2,7002,61.8,,,,,,,,,,,,,,,,,D,14,,,14,15,15,Non-metro,6,,,6,7,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/13/2021,04013,10,Maricopa County,AZ,98.7,859147,19.2,,,859094,22.6,858047,25,432940,62.2,484034,10.8,,,,,484022,12.7,483615,14.1,249661,35.9,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/13/2021,04009,10,Graham County,AZ,98.7,6452,16.6,,,6452,20.2,6452,22.7,3350,61.6,4051,10.4,,,,,4051,12.7,4051,14.2,2357,43.3,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/13/2021,04003,10,Cochise County,AZ,98.7,26467,21,,,26467,24.5,26461,26.7,15920,54.7,13759,10.9,,,,,13759,12.7,13757,13.9,8054,27.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/13/2021,04015,10,Mohave County,AZ,98.7,30313,14.3,,,30311,16,30308,17.1,21606,32.8,14397,6.8,,,,,14396,7.6,14396,8.1,9676,14.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/13/2021,04017,10,Navajo County,AZ,98.7,38052,34.3,,,38050,41.4,36967,45.2,13224,63.5,23939,21.6,,,,,23939,26.1,23552,28.8,8627,41.4,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/13/2021,04019,10,Pima County,AZ,98.7,249120,23.8,,,249112,27.5,249018,29.9,135932,64,141525,13.5,,,,,141524,15.6,141485,17,67925,32,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Metro,1,,,1,1,2,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/12/2021,04012,10,La Paz County,AZ,98.7,4717,22.3,,,4717,25.1,4716,26.8,3113,37.1,2674,12.7,,,,,2674,14.2,2674,15.2,1919,22.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,21108,,,18808,17602,,,,,,,,,
03/12/2021,04019,10,Pima County,AZ,98.7,243652,23.3,,,243644,26.9,243558,29.3,133142,62.6,136509,13,,,,,136508,15.1,136469,16.4,64188,30.2,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Metro,1,,,1,1,2,,,,,,,,,1047279,,,905833,831972,,,,,,,,,
03/12/2021,04011,10,Greenlee County,AZ,98.7,2540,26.7,,,2540,32.8,2540,36.7,800,61.7,1808,19,,,,,1808,23.3,1808,26.1,644,49.7,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/12/2021,04023,10,Santa Cruz County,AZ,98.7,12632,27.2,,,12632,32.9,12630,37,5910,68.8,7116,15.3,,,,,7116,18.5,7116,20.9,3373,39.3,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/12/2021,04027,10,Yuma County,AZ,98.7,36333,17,,,36333,20.4,36327,22.7,19271,46.7,18353,8.6,,,,,18353,10.3,18352,11.5,8471,20.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/12/2021,04003,10,Cochise County,AZ,98.7,25850,20.5,,,25850,23.9,25844,26.1,15656,53.8,12505,9.9,,,,,12505,11.6,12505,12.6,7240,24.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/12/2021,04015,10,Mohave County,AZ,98.7,29446,13.9,,,29445,15.5,29442,16.7,20952,31.8,13755,6.5,,,,,13754,7.3,13754,7.8,9160,13.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/12/2021,04009,10,Graham County,AZ,98.7,6372,16.4,,,6372,20,6372,22.4,3331,61.2,3881,10,,,,,3881,12.2,3881,13.6,2292,42.1,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/12/2021,04021,10,Pinal County,AZ,98.7,82861,17.9,,,82852,20.9,82813,23,49919,51.7,42494,9.2,,,,,42493,10.7,42479,11.8,24387,25.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/12/2021,04005,10,Coconino County,AZ,98.7,57263,39.9,,,57260,46,56377,49.1,16724,89.6,31631,22,,,,,31631,25.4,31066,27.1,11284,60.5,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/12/2021,04001,10,Apache County,AZ,98.7,32864,45.7,,,32856,55.4,31526,60.1,8593,75.8,21023,29.2,,,,,21020,35.4,20633,39.3,6909,61,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/12/2021,04007,10,Gila County,AZ,98.7,15493,28.7,,,15491,33,15448,35.6,8304,52.3,7623,14.1,,,,,7622,16.3,7589,17.5,3691,23.3,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/12/2021,04017,10,Navajo County,AZ,98.7,37660,34,,,37658,41,36582,44.7,13069,62.7,22909,20.7,,,,,22909,24.9,22542,27.6,8380,40.2,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/12/2021,04025,10,Yavapai County,AZ,98.7,53469,22.7,,,53463,25.3,53456,27,37066,48.5,32652,13.9,,,,,32652,15.5,32651,16.5,22524,29.5,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
03/12/2021,04013,10,Maricopa County,AZ,98.7,841345,18.8,,,841294,22.2,840283,24.5,428168,61.5,469536,10.5,,,,,469524,12.4,469123,13.7,239683,34.4,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/12/2021,UNK,10,Unknown County,AZ,98.7,28557,0,,,28552,0,28407,0,12822,0,10688,0,,,,,10688,0,10648,0,4511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2021,04015,10,Mohave County,AZ,98.7,28237,13.3,,,28236,14.9,28233,16,20091,30.5,13413,6.3,,,,,13412,7.1,13412,7.6,8883,13.5,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,212181,,,189385,176822,,,,,,,,,
03/11/2021,04009,10,Graham County,AZ,98.7,6279,16.2,,,6279,19.7,6279,22,3311,60.9,3781,9.7,,,,,3781,11.8,3781,13.3,2221,40.8,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,38837,,,31936,28485,,,,,,,,,
03/11/2021,04017,10,Navajo County,AZ,98.7,37194,33.5,,,37192,40.5,36124,44.2,12933,62.1,22108,19.9,,,,,22108,24.1,21802,26.7,8067,38.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,110924,,,91873,81804,,,,,,,,,
03/11/2021,04027,10,Yuma County,AZ,98.7,34993,16.4,,,34993,19.7,34987,21.8,18912,45.8,17761,8.3,,,,,17761,10,17760,11.1,8166,19.8,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,213787,,,177868,160218,,,,,,,,,
03/11/2021,04003,10,Cochise County,AZ,98.7,25327,20.1,,,25327,23.4,25321,25.6,15466,53.1,11578,9.2,,,,,11578,10.7,11578,11.7,6672,22.9,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,125922,,,108094,98949,,,,,,,,,
03/11/2021,04007,10,Gila County,AZ,98.7,15298,28.3,,,15296,32.6,15254,35.2,8239,51.9,7455,13.8,,,,,7454,15.9,7425,17.1,3609,22.7,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Non-metro,5,,,5,5,5,,,,,,,,,54018,,,46872,43364,,,,,,,,,
03/11/2021,04005,10,Coconino County,AZ,98.7,56494,39.4,,,56491,45.4,55611,48.5,16585,88.9,28349,19.8,,,,,28349,22.8,28241,24.6,10500,56.3,,,,,,,,,,,,,,,,,C,9,,,9,9,11,Metro,1,,,1,1,3,,,,,,,,,143476,,,124554,114726,,,,,,,,,
03/11/2021,04011,10,Greenlee County,AZ,98.7,2534,26.7,,,2534,32.7,2534,36.6,800,61.7,1808,19,,,,,1808,23.3,1808,26.1,644,49.7,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Non-metro,5,,,5,5,6,,,,,,,,,9498,,,7754,6929,,,,,,,,,
03/11/2021,04001,10,Apache County,AZ,98.7,32573,45.3,,,32565,54.9,31279,59.6,8563,75.6,20286,28.2,,,,,20283,34.2,19909,37.9,6830,60.3,,,,,,,,,,,,,,,,,D,13,,,14,14,15,Non-metro,5,,,6,6,7,,,,,,,,,71887,,,59355,52462,,,,,,,,,
03/11/2021,04023,10,Santa Cruz County,AZ,98.7,12386,26.6,,,12386,32.2,12384,36.3,5785,67.3,6649,14.3,,,,,6649,17.3,6649,19.5,3236,37.7,,,,,,,,,,,,,,,,,D,13,,,13,13,14,Non-metro,5,,,5,5,6,,,,,,,,,46498,,,38439,34123,,,,,,,,,
03/11/2021,04021,10,Pinal County,AZ,98.7,81125,17.5,,,81116,20.5,81078,22.5,49130,50.9,40337,8.7,,,,,40336,10.2,40322,11.2,22777,23.6,,,,,,,,,,,,,,,,,D,13,,,13,13,13,Metro,1,,,1,1,1,,,,,,,,,462789,,,396110,360425,,,,,,,,,
03/11/2021,04013,10,Maricopa County,AZ,98.7,823000,18.3,,,822952,21.7,821962,23.9,422669,60.7,452822,10.1,,,,,452811,11.9,452426,13.2,228308,32.8,,,,,,,,,,,,,,,,,C,9,,,9,9,10,Metro,1,,,1,1,2,,,,,,,,,4485414,,,3798091,3432976,,,,,,,,,
03/11/2021,04025,10,Yavapai County,AZ,98.7,52122,22.2,,,52116,24.7,52109,26.4,36293,47.5,30805,13.1,,,,,30805,14.6,30804,15.6,20980,27.4,,,,,,,,,,,,,,,,,C,9,,,9,9,9,Metro,1,,,1,1,1,,,,,,,,,235099,,,211088,197624,,,,,,,,,
